2 3464 6928
1 1837 122.000000 360.000000 
0 1838 305.000000 396.000000 
1 1838 302.000000 361.000000 
0 1839 539.000000 396.000000 
1 1839 564.000000 361.000000 
0 1840 718.000000 396.000000 
1 1840 741.000000 360.000000 
0 1841 730.000000 396.000000 
1 1841 753.000000 360.000000 
0 1842 852.000000 396.000000 
1 1842 872.000000 361.000000 
0 1843 861.000000 396.000000 
1 1843 880.000000 361.000000 
0 1844 872.000000 396.000000 
1 1844 891.000000 361.000000 
0 1845 193.000000 397.000000 
1 1845 163.000000 361.000000 
0 1846 487.000000 397.000000 
1 1846 512.000000 362.000000 
0 1847 702.000000 397.000000 
1 1847 726.000000 362.000000 
0 1848 752.000000 397.000000 
1 1848 775.000000 362.000000 
0 1849 808.000000 397.000000 
1 1849 830.000000 362.000000 
0 1850 863.000000 397.000000 
1 1850 882.000000 362.000000 
0 1851 900.000000 397.000000 
1 1851 916.000000 362.000000 
0 1852 248.000000 398.000000 
1 1852 238.000000 362.000000 
0 1853 775.000000 398.000000 
1 1853 798.000000 363.000000 
0 1854 830.000000 398.000000 
1 1854 851.000000 363.000000 
0 1855 142.000000 399.000000 
1 1855 101.000000 363.000000 
0 1856 491.000000 399.000000 
1 1856 517.000000 364.000000 
0 1857 654.000000 399.000000 
1 1857 689.000000 364.000000 
0 1858 742.000000 399.000000 
1 1858 766.000000 364.000000 
0 1859 760.000000 399.000000 
1 1859 784.000000 364.000000 
0 1860 871.000000 399.000000 
1 1860 890.000000 364.000000 
0 1861 878.000000 399.000000 
1 1861 896.000000 364.000000 
0 1862 695.000000 400.000000 
1 1862 718.000000 364.000000 
0 1863 739.000000 400.000000 
1 1863 762.000000 365.000000 
0 1864 766.000000 400.000000 
1 1864 789.000000 364.000000 
0 1865 783.000000 400.000000 
1 1865 806.000000 365.000000 
0 1866 849.000000 400.000000 
1 1866 868.000000 365.000000 
0 1867 894.000000 400.000000 
1 1867 912.000000 365.000000 
0 1868 148.000000 401.000000 
1 1868 108.000000 366.000000 
0 1869 498.000000 401.000000 
1 1869 525.000000 366.000000 
0 1870 771.000000 401.000000 
1 1870 794.000000 366.000000 
0 1871 810.000000 401.000000 
1 1871 832.000000 366.000000 
0 1872 829.000000 401.000000 
1 1872 850.000000 366.000000 
0 1873 491.000000 402.000000 
1 1873 516.000000 366.000000 
0 1874 691.000000 402.000000 
1 1874 714.000000 366.000000 
0 1875 795.000000 402.000000 
1 1875 817.000000 367.000000 
0 1876 908.000000 402.000000 
1 1876 924.000000 367.000000 
0 1877 188.000000 403.000000 
1 1877 158.000000 367.000000 
0 1878 365.000000 403.000000 
1 1878 376.000000 368.000000 
0 1879 507.000000 403.000000 
1 1879 534.000000 367.000000 
0 1880 719.000000 403.000000 
1 1880 743.000000 368.000000 
0 1881 747.000000 403.000000 
1 1881 770.000000 368.000000 
0 1882 781.000000 403.000000 
1 1882 803.000000 368.000000 
0 1883 182.000000 404.000000 
1 1883 150.000000 368.000000 
0 1884 190.000000 404.000000 
1 1884 159.000000 369.000000 
0 1885 243.000000 404.000000 
1 1885 234.000000 369.000000 
0 1886 257.000000 404.000000 
1 1886 251.000000 369.000000 
0 1887 641.000000 404.000000 
1 1887 674.000000 369.000000 
0 1888 763.000000 404.000000 
1 1888 786.000000 368.000000 
0 1889 802.000000 404.000000 
1 1889 824.000000 369.000000 
0 1890 812.000000 404.000000 
1 1890 834.000000 368.000000 
0 1891 850.000000 404.000000 
1 1891 869.000000 368.000000 
0 1892 916.000000 404.000000 
1 1892 931.000000 368.000000 
0 1893 923.000000 404.000000 
1 1893 938.000000 368.000000 
0 1894 422.000000 405.000000 
1 1894 442.000000 370.000000 
0 1895 770.000000 405.000000 
1 1895 793.000000 369.000000 
0 1896 795.000000 406.000000 
1 1896 817.000000 371.000000 
0 1897 827.000000 406.000000 
1 1897 848.000000 370.000000 
0 1898 870.000000 406.000000 
1 1898 888.000000 370.000000 
0 1899 892.000000 406.000000 
1 1899 909.000000 371.000000 
0 1900 162.000000 407.000000 
1 1900 126.000000 372.000000 
0 1901 727.000000 407.000000 
1 1901 750.000000 371.000000 
0 1902 758.000000 407.000000 
1 1902 782.000000 372.000000 
0 1903 762.000000 407.000000 
1 1903 785.000000 371.000000 
0 1904 908.000000 407.000000 
1 1904 924.000000 371.000000 
0 1905 393.000000 408.000000 
1 1905 410.000000 374.000000 
0 1906 638.000000 408.000000 
1 1906 672.000000 373.000000 
0 1907 876.000000 408.000000 
1 1907 894.000000 372.000000 
0 1908 896.000000 408.000000 
1 1908 912.000000 372.000000 
0 1909 802.000000 409.000000 
1 1909 823.000000 373.000000 
0 1910 255.000000 410.000000 
1 1910 250.000000 375.000000 
0 1911 700.000000 410.000000 
1 1911 723.000000 374.000000 
0 1912 739.000000 410.000000 
1 1912 763.000000 374.000000 
0 1913 833.000000 410.000000 
1 1913 853.000000 374.000000 
0 1914 889.000000 410.000000 
1 1914 906.000000 374.000000 
0 1915 165.000000 411.000000 
1 1915 128.000000 376.000000 
0 1916 470.000000 411.000000 
1 1916 495.000000 376.000000 
0 1917 511.000000 411.000000 
1 1917 539.000000 376.000000 
0 1918 751.000000 411.000000 
1 1918 774.000000 375.000000 
0 1919 760.000000 411.000000 
1 1919 783.000000 375.000000 
0 1920 788.000000 411.000000 
1 1920 811.000000 376.000000 
0 1921 908.000000 411.000000 
1 1921 924.000000 375.000000 
0 1922 354.000000 412.000000 
1 1922 365.000000 377.000000 
0 1923 693.000000 412.000000 
1 1923 716.000000 377.000000 
0 1924 702.000000 412.000000 
1 1924 726.000000 377.000000 
0 1925 841.000000 412.000000 
1 1925 861.000000 376.000000 
0 1926 858.000000 412.000000 
1 1926 878.000000 376.000000 
0 1927 888.000000 412.000000 
1 1927 906.000000 376.000000 
0 1928 114.000000 413.000000 
1 1928 66.000000 379.000000 
0 1929 707.000000 413.000000 
1 1929 730.000000 377.000000 
0 1930 718.000000 413.000000 
1 1930 741.000000 377.000000 
0 1931 728.000000 413.000000 
1 1931 751.000000 377.000000 
0 1932 735.000000 413.000000 
1 1932 758.000000 377.000000 
0 1933 753.000000 413.000000 
1 1933 776.000000 378.000000 
0 1934 843.000000 413.000000 
1 1934 863.000000 377.000000 
0 1935 352.000000 414.000000 
1 1935 364.000000 379.000000 
0 1936 744.000000 414.000000 
1 1936 768.000000 379.000000 
0 1937 748.000000 414.000000 
1 1937 771.000000 378.000000 
0 1938 778.000000 414.000000 
1 1938 800.000000 378.000000 
0 1939 787.000000 414.000000 
1 1939 809.000000 378.000000 
0 1940 803.000000 414.000000 
1 1940 825.000000 378.000000 
0 1941 878.000000 414.000000 
1 1941 896.000000 378.000000 
0 1942 915.000000 414.000000 
1 1942 930.000000 378.000000 
0 1943 164.000000 415.000000 
1 1943 129.000000 380.000000 
0 1944 634.000000 415.000000 
1 1944 670.000000 379.000000 
0 1945 702.000000 415.000000 
1 1945 726.000000 380.000000 
0 1946 706.000000 415.000000 
1 1946 729.000000 379.000000 
0 1947 717.000000 415.000000 
1 1947 740.000000 379.000000 
0 1948 762.000000 415.000000 
1 1948 785.000000 379.000000 
0 1949 812.000000 415.000000 
1 1949 834.000000 379.000000 
0 1950 836.000000 415.000000 
1 1950 856.000000 379.000000 
0 1951 852.000000 415.000000 
1 1951 871.000000 379.000000 
0 1952 856.000000 415.000000 
1 1952 875.000000 379.000000 
0 1953 864.000000 415.000000 
1 1953 883.000000 379.000000 
0 1954 894.000000 415.000000 
1 1954 911.000000 379.000000 
0 1955 121.000000 416.000000 
1 1955 74.000000 382.000000 
0 1956 693.000000 416.000000 
1 1956 716.000000 380.000000 
0 1957 723.000000 416.000000 
1 1957 746.000000 380.000000 
0 1958 803.000000 416.000000 
1 1958 825.000000 380.000000 
0 1959 193.000000 417.000000 
1 1959 163.000000 382.000000 
0 1960 197.000000 417.000000 
1 1960 168.000000 383.000000 
0 1961 386.000000 417.000000 
1 1961 403.000000 382.000000 
0 1962 513.000000 417.000000 
1 1962 542.000000 382.000000 
0 1963 711.000000 417.000000 
1 1963 734.000000 381.000000 
0 1964 725.000000 417.000000 
1 1964 749.000000 381.000000 
0 1965 761.000000 417.000000 
1 1965 784.000000 381.000000 
0 1966 851.000000 417.000000 
1 1966 871.000000 381.000000 
0 1967 859.000000 417.000000 
1 1967 878.000000 381.000000 
0 1968 113.000000 418.000000 
1 1968 65.000000 384.000000 
0 1969 213.000000 418.000000 
1 1969 187.000000 384.000000 
0 1970 733.000000 418.000000 
1 1970 756.000000 382.000000 
0 1971 787.000000 418.000000 
1 1971 809.000000 382.000000 
0 1972 811.000000 418.000000 
1 1972 832.000000 382.000000 
0 1973 119.000000 419.000000 
1 1973 72.000000 386.000000 
0 1974 167.000000 419.000000 
1 1974 132.000000 385.000000 
0 1975 199.000000 419.000000 
1 1975 170.000000 385.000000 
0 1976 709.000000 419.000000 
1 1976 732.000000 383.000000 
0 1977 744.000000 419.000000 
1 1977 767.000000 383.000000 
0 1978 763.000000 419.000000 
1 1978 785.000000 383.000000 
0 1979 834.000000 419.000000 
1 1979 854.000000 383.000000 
0 1980 194.000000 420.000000 
1 1980 164.000000 386.000000 
0 1981 516.000000 420.000000 
1 1981 546.000000 385.000000 
0 1982 632.000000 420.000000 
1 1982 668.000000 385.000000 
0 1983 699.000000 420.000000 
1 1983 722.000000 384.000000 
0 1984 731.000000 420.000000 
1 1984 754.000000 384.000000 
0 1985 785.000000 420.000000 
1 1985 807.000000 384.000000 
0 1986 812.000000 420.000000 
1 1986 833.000000 384.000000 
0 1987 846.000000 420.000000 
1 1987 865.000000 384.000000 
0 1988 705.000000 421.000000 
1 1988 728.000000 386.000000 
0 1989 714.000000 421.000000 
1 1989 737.000000 385.000000 
0 1990 743.000000 421.000000 
1 1990 766.000000 385.000000 
0 1991 835.000000 421.000000 
1 1991 856.000000 385.000000 
0 1992 881.000000 421.000000 
1 1992 899.000000 384.000000 
0 1993 733.000000 422.000000 
1 1993 756.000000 386.000000 
0 1994 852.000000 422.000000 
1 1994 871.000000 386.000000 
0 1995 866.000000 422.000000 
1 1995 885.000000 386.000000 
0 1996 699.000000 423.000000 
1 1996 723.000000 387.000000 
0 1997 739.000000 423.000000 
1 1997 763.000000 387.000000 
0 1998 860.000000 423.000000 
1 1998 879.000000 387.000000 
0 1999 168.000000 424.000000 
1 1999 132.000000 391.000000 
0 2000 172.000000 424.000000 
1 2000 137.000000 390.000000 
0 2001 191.000000 424.000000 
1 2001 162.000000 391.000000 
0 2002 724.000000 424.000000 
1 2002 748.000000 388.000000 
0 2003 763.000000 424.000000 
1 2003 786.000000 388.000000 
0 2004 847.000000 424.000000 
1 2004 866.000000 388.000000 
0 2005 163.000000 425.000000 
1 2005 128.000000 392.000000 
0 2006 730.000000 425.000000 
1 2006 753.000000 389.000000 
0 2007 781.000000 425.000000 
1 2007 804.000000 389.000000 
0 2008 826.000000 425.000000 
1 2008 847.000000 389.000000 
0 2009 831.000000 425.000000 
1 2009 849.000000 388.000000 
0 2010 872.000000 425.000000 
1 2010 891.000000 389.000000 
0 2011 903.000000 425.000000 
1 2011 919.000000 389.000000 
0 2012 193.000000 426.000000 
1 2012 164.000000 392.000000 
0 2013 710.000000 426.000000 
1 2013 734.000000 390.000000 
0 2014 723.000000 426.000000 
1 2014 746.000000 390.000000 
0 2015 740.000000 426.000000 
1 2015 764.000000 390.000000 
0 2016 750.000000 426.000000 
1 2016 772.000000 390.000000 
0 2017 784.000000 426.000000 
1 2017 806.000000 390.000000 
0 2018 341.000000 427.000000 
1 2018 353.000000 393.000000 
0 2019 718.000000 427.000000 
1 2019 742.000000 391.000000 
0 2020 791.000000 427.000000 
1 2020 813.000000 391.000000 
0 2021 801.000000 427.000000 
1 2021 823.000000 391.000000 
0 2022 338.000000 428.000000 
1 2022 350.000000 394.000000 
0 2023 476.000000 428.000000 
1 2023 505.000000 393.000000 
0 2024 519.000000 428.000000 
1 2024 551.000000 393.000000 
0 2025 704.000000 428.000000 
1 2025 728.000000 392.000000 
0 2026 740.000000 428.000000 
1 2026 763.000000 392.000000 
0 2027 806.000000 428.000000 
1 2027 828.000000 392.000000 
0 2028 866.000000 428.000000 
1 2028 885.000000 391.000000 
0 2029 716.000000 429.000000 
1 2029 740.000000 393.000000 
0 2030 788.000000 429.000000 
1 2030 811.000000 393.000000 
0 2031 149.000000 430.000000 
1 2031 111.000000 397.000000 
0 2032 152.000000 430.000000 
1 2032 114.000000 396.000000 
0 2033 478.000000 430.000000 
1 2033 508.000000 395.000000 
0 2034 620.000000 430.000000 
1 2034 658.000000 395.000000 
0 2035 896.000000 430.000000 
1 2035 913.000000 393.000000 
0 2036 166.000000 431.000000 
1 2036 130.000000 398.000000 
0 2037 254.000000 431.000000 
1 2037 252.000000 398.000000 
0 2038 730.000000 431.000000 
1 2038 753.000000 395.000000 
0 2039 784.000000 431.000000 
1 2039 806.000000 394.000000 
0 2040 856.000000 431.000000 
1 2040 875.000000 394.000000 
0 2041 173.000000 432.000000 
1 2041 138.000000 400.000000 
0 2042 188.000000 432.000000 
1 2042 158.000000 399.000000 
0 2043 713.000000 432.000000 
1 2043 736.000000 396.000000 
0 2044 723.000000 432.000000 
1 2044 747.000000 396.000000 
0 2045 727.000000 432.000000 
1 2045 751.000000 396.000000 
0 2046 733.000000 432.000000 
1 2046 756.000000 396.000000 
0 2047 746.000000 432.000000 
1 2047 769.000000 396.000000 
0 2048 834.000000 432.000000 
1 2048 855.000000 395.000000 
0 2049 897.000000 432.000000 
1 2049 914.000000 395.000000 
0 2050 155.000000 433.000000 
1 2050 118.000000 401.000000 
0 2051 161.000000 433.000000 
1 2051 125.000000 401.000000 
0 2052 373.000000 433.000000 
1 2052 391.000000 399.000000 
0 2053 741.000000 433.000000 
1 2053 764.000000 397.000000 
0 2054 826.000000 433.000000 
1 2054 847.000000 396.000000 
0 2055 832.000000 433.000000 
1 2055 852.000000 396.000000 
0 2056 852.000000 433.000000 
1 2056 871.000000 396.000000 
0 2057 876.000000 433.000000 
1 2057 894.000000 396.000000 
0 2058 522.000000 434.000000 
1 2058 554.000000 399.000000 
0 2059 822.000000 434.000000 
1 2059 842.000000 397.000000 
0 2060 834.000000 435.000000 
1 2060 854.000000 398.000000 
0 2061 839.000000 435.000000 
1 2061 860.000000 398.000000 
0 2062 887.000000 435.000000 
1 2062 904.000000 398.000000 
0 2063 238.000000 436.000000 
1 2063 236.000000 403.000000 
0 2064 717.000000 436.000000 
1 2064 741.000000 400.000000 
0 2065 839.000000 437.000000 
1 2065 859.000000 400.000000 
0 2066 219.000000 438.000000 
1 2066 213.000000 405.000000 
0 2067 724.000000 438.000000 
1 2067 748.000000 402.000000 
0 2068 729.000000 438.000000 
1 2068 752.000000 401.000000 
0 2069 744.000000 438.000000 
1 2069 767.000000 401.000000 
0 2070 751.000000 438.000000 
1 2070 773.000000 402.000000 
0 2071 783.000000 438.000000 
1 2071 806.000000 402.000000 
0 2072 808.000000 438.000000 
1 2072 829.000000 401.000000 
0 2073 824.000000 438.000000 
1 2073 844.000000 401.000000 
0 2074 833.000000 438.000000 
1 2074 853.000000 401.000000 
0 2075 878.000000 438.000000 
1 2075 896.000000 401.000000 
0 2076 276.000000 439.000000 
1 2076 281.000000 406.000000 
0 2077 316.000000 439.000000 
1 2077 328.000000 406.000000 
0 2078 594.000000 439.000000 
1 2078 635.000000 404.000000 
0 2079 795.000000 439.000000 
1 2079 816.000000 402.000000 
0 2080 886.000000 439.000000 
1 2080 904.000000 402.000000 
0 2081 170.000000 440.000000 
1 2081 136.000000 408.000000 
0 2082 399.000000 440.000000 
1 2082 424.000000 406.000000 
0 2083 414.000000 440.000000 
1 2083 440.000000 406.000000 
0 2084 720.000000 440.000000 
1 2084 744.000000 404.000000 
0 2085 442.000000 441.000000 
1 2085 471.000000 407.000000 
0 2086 464.000000 441.000000 
1 2086 496.000000 407.000000 
0 2087 592.000000 441.000000 
1 2087 632.000000 406.000000 
0 2088 597.000000 441.000000 
1 2088 638.000000 406.000000 
0 2089 784.000000 441.000000 
1 2089 807.000000 404.000000 
0 2090 664.000000 442.000000 
1 2090 706.000000 406.000000 
0 2091 794.000000 442.000000 
1 2091 816.000000 405.000000 
0 2092 817.000000 442.000000 
1 2092 838.000000 405.000000 
0 2093 887.000000 442.000000 
1 2093 903.000000 404.000000 
0 2094 168.000000 443.000000 
1 2094 134.000000 412.000000 
0 2095 349.000000 443.000000 
1 2095 366.000000 410.000000 
0 2096 581.000000 443.000000 
1 2096 621.000000 408.000000 
0 2097 254.000000 444.000000 
1 2097 255.000000 411.000000 
0 2098 403.000000 444.000000 
1 2098 427.000000 410.000000 
0 2099 413.000000 444.000000 
1 2099 439.000000 410.000000 
0 2100 427.000000 444.000000 
1 2100 454.000000 410.000000 
0 2101 608.000000 444.000000 
1 2101 570.000000 408.000000 
0 2102 658.000000 444.000000 
1 2102 700.000000 408.000000 
0 2103 715.000000 444.000000 
1 2103 738.000000 408.000000 
0 2104 822.000000 444.000000 
1 2104 842.000000 407.000000 
0 2105 849.000000 444.000000 
1 2105 868.000000 407.000000 
0 2106 469.000000 445.000000 
1 2106 501.000000 411.000000 
0 2107 495.000000 445.000000 
1 2107 529.000000 411.000000 
0 2108 665.000000 445.000000 
1 2108 708.000000 409.000000 
0 2109 756.000000 445.000000 
1 2109 779.000000 409.000000 
0 2110 790.000000 445.000000 
1 2110 812.000000 408.000000 
0 2111 93.000000 446.000000 
1 2111 40.000000 415.000000 
0 2112 116.000000 446.000000 
1 2112 68.000000 414.000000 
0 2113 124.000000 446.000000 
1 2113 80.000000 415.000000 
0 2114 156.000000 446.000000 
1 2114 120.000000 414.000000 
0 2115 565.000000 446.000000 
1 2115 604.000000 411.000000 
0 2116 759.000000 446.000000 
1 2116 781.000000 410.000000 
0 2117 784.000000 446.000000 
1 2117 806.000000 409.000000 
0 2118 424.000000 447.000000 
1 2118 451.000000 413.000000 
0 2119 440.000000 447.000000 
1 2119 469.000000 413.000000 
0 2120 447.000000 447.000000 
1 2120 476.000000 413.000000 
0 2121 467.000000 447.000000 
1 2121 498.000000 413.000000 
0 2122 861.000000 447.000000 
1 2122 879.000000 410.000000 
0 2123 145.000000 448.000000 
1 2123 106.000000 416.000000 
0 2124 381.000000 448.000000 
1 2124 403.000000 415.000000 
0 2125 491.000000 448.000000 
1 2125 525.000000 414.000000 
0 2126 552.000000 448.000000 
1 2126 590.000000 413.000000 
0 2127 712.000000 448.000000 
1 2127 735.000000 412.000000 
0 2128 741.000000 448.000000 
1 2128 764.000000 411.000000 
0 2129 821.000000 448.000000 
1 2129 841.000000 411.000000 
0 2130 119.000000 449.000000 
1 2130 73.000000 418.000000 
0 2131 186.000000 449.000000 
1 2131 156.000000 417.000000 
0 2132 357.000000 449.000000 
1 2132 375.000000 416.000000 
0 2133 487.000000 449.000000 
1 2133 520.000000 415.000000 
0 2134 561.000000 449.000000 
1 2134 600.000000 414.000000 
0 2135 579.000000 449.000000 
1 2135 619.000000 414.000000 
0 2136 727.000000 449.000000 
1 2136 750.000000 412.000000 
0 2137 753.000000 449.000000 
1 2137 775.000000 412.000000 
0 2138 764.000000 449.000000 
1 2138 786.000000 412.000000 
0 2139 784.000000 449.000000 
1 2139 806.000000 412.000000 
0 2140 179.000000 450.000000 
1 2140 146.000000 418.000000 
0 2141 453.000000 450.000000 
1 2141 482.000000 416.000000 
0 2142 519.000000 450.000000 
1 2142 554.000000 416.000000 
0 2143 623.000000 450.000000 
1 2143 664.000000 415.000000 
0 2144 796.000000 450.000000 
1 2144 818.000000 413.000000 
0 2145 859.000000 450.000000 
1 2145 877.000000 412.000000 
0 2146 211.000000 451.000000 
1 2146 203.000000 420.000000 
0 2147 372.000000 451.000000 
1 2147 393.000000 418.000000 
0 2148 536.000000 451.000000 
1 2148 573.000000 416.000000 
0 2149 637.000000 451.000000 
1 2149 679.000000 415.000000 
0 2150 657.000000 451.000000 
1 2150 699.000000 415.000000 
0 2151 728.000000 451.000000 
1 2151 751.000000 414.000000 
0 2152 743.000000 451.000000 
1 2152 765.000000 414.000000 
0 2153 746.000000 451.000000 
1 2153 769.000000 415.000000 
0 2154 751.000000 451.000000 
1 2154 773.000000 414.000000 
0 2155 785.000000 451.000000 
1 2155 807.000000 414.000000 
0 2156 866.000000 451.000000 
1 2156 884.000000 413.000000 
0 2157 906.000000 451.000000 
1 2157 921.000000 413.000000 
0 2158 153.000000 452.000000 
1 2158 115.000000 421.000000 
0 2159 451.000000 452.000000 
1 2159 481.000000 418.000000 
0 2160 580.000000 452.000000 
1 2160 620.000000 417.000000 
0 2161 589.000000 452.000000 
1 2161 630.000000 417.000000 
0 2162 600.000000 452.000000 
1 2162 641.000000 417.000000 
0 2163 891.000000 452.000000 
1 2163 908.000000 414.000000 
0 2164 506.000000 453.000000 
1 2164 541.000000 419.000000 
0 2165 578.000000 453.000000 
1 2165 617.000000 418.000000 
0 2166 632.000000 453.000000 
1 2166 674.000000 417.000000 
0 2167 667.000000 453.000000 
1 2167 709.000000 417.000000 
0 2168 730.000000 453.000000 
1 2168 754.000000 416.000000 
0 2169 85.000000 454.000000 
1 2169 31.000000 423.000000 
0 2170 470.000000 454.000000 
1 2170 502.000000 420.000000 
0 2171 557.000000 454.000000 
1 2171 595.000000 419.000000 
0 2172 739.000000 454.000000 
1 2172 761.000000 417.000000 
0 2173 742.000000 454.000000 
1 2173 765.000000 417.000000 
0 2174 752.000000 454.000000 
1 2174 774.000000 417.000000 
0 2175 761.000000 454.000000 
1 2175 783.000000 417.000000 
0 2176 780.000000 454.000000 
1 2176 801.000000 417.000000 
0 2177 803.000000 454.000000 
1 2177 824.000000 417.000000 
0 2178 813.000000 454.000000 
1 2178 834.000000 417.000000 
0 2179 861.000000 454.000000 
1 2179 879.000000 416.000000 
0 2180 144.000000 455.000000 
1 2180 105.000000 425.000000 
0 2181 148.000000 455.000000 
1 2181 109.000000 424.000000 
0 2182 632.000000 455.000000 
1 2182 673.000000 419.000000 
0 2183 655.000000 455.000000 
1 2183 697.000000 419.000000 
0 2184 670.000000 455.000000 
1 2184 712.000000 419.000000 
0 2185 712.000000 455.000000 
1 2185 735.000000 418.000000 
0 2186 720.000000 455.000000 
1 2186 743.000000 419.000000 
0 2187 764.000000 455.000000 
1 2187 786.000000 418.000000 
0 2188 775.000000 455.000000 
1 2188 797.000000 418.000000 
0 2189 793.000000 455.000000 
1 2189 815.000000 418.000000 
0 2190 797.000000 455.000000 
1 2190 818.000000 418.000000 
0 2191 809.000000 455.000000 
1 2191 829.000000 417.000000 
0 2192 841.000000 455.000000 
1 2192 860.000000 417.000000 
0 2193 858.000000 455.000000 
1 2193 876.000000 417.000000 
0 2194 239.000000 456.000000 
1 2194 237.000000 425.000000 
0 2195 724.000000 456.000000 
1 2195 747.000000 419.000000 
0 2196 732.000000 456.000000 
1 2196 755.000000 419.000000 
0 2197 773.000000 456.000000 
1 2197 795.000000 419.000000 
0 2198 800.000000 456.000000 
1 2198 821.000000 419.000000 
0 2199 879.000000 456.000000 
1 2199 896.000000 418.000000 
0 2200 614.000000 457.000000 
1 2200 655.000000 422.000000 
0 2201 653.000000 457.000000 
1 2201 696.000000 421.000000 
0 2202 671.000000 457.000000 
1 2202 713.000000 421.000000 
0 2203 765.000000 457.000000 
1 2203 787.000000 420.000000 
0 2204 788.000000 457.000000 
1 2204 809.000000 420.000000 
0 2205 815.000000 457.000000 
1 2205 836.000000 420.000000 
0 2206 840.000000 457.000000 
1 2206 860.000000 419.000000 
0 2207 884.000000 457.000000 
1 2207 902.000000 419.000000 
0 2208 894.000000 457.000000 
1 2208 911.000000 419.000000 
0 2209 278.000000 458.000000 
1 2209 284.000000 427.000000 
0 2210 386.000000 458.000000 
1 2210 408.000000 425.000000 
0 2211 388.000000 458.000000 
1 2211 411.000000 425.000000 
0 2212 869.000000 458.000000 
1 2212 887.000000 420.000000 
0 2213 879.000000 458.000000 
1 2213 896.000000 420.000000 
0 2214 313.000000 459.000000 
1 2214 325.000000 427.000000 
0 2215 337.000000 459.000000 
1 2215 353.000000 427.000000 
0 2216 421.000000 459.000000 
1 2216 447.000000 426.000000 
0 2217 454.000000 459.000000 
1 2217 485.000000 426.000000 
0 2218 469.000000 459.000000 
1 2218 500.000000 425.000000 
0 2219 504.000000 459.000000 
1 2219 539.000000 425.000000 
0 2220 730.000000 459.000000 
1 2220 753.000000 423.000000 
0 2221 737.000000 459.000000 
1 2221 760.000000 422.000000 
0 2222 813.000000 459.000000 
1 2222 834.000000 422.000000 
0 2223 821.000000 459.000000 
1 2223 841.000000 421.000000 
0 2224 831.000000 459.000000 
1 2224 851.000000 421.000000 
0 2225 844.000000 459.000000 
1 2225 863.000000 421.000000 
0 2226 927.000000 459.000000 
1 2226 941.000000 420.000000 
0 2227 222.000000 460.000000 
1 2227 217.000000 429.000000 
0 2228 291.000000 460.000000 
1 2228 299.000000 428.000000 
0 2229 899.000000 460.000000 
1 2229 916.000000 422.000000 
0 2230 393.000000 461.000000 
1 2230 417.000000 428.000000 
0 2231 400.000000 461.000000 
1 2231 424.000000 428.000000 
0 2232 521.000000 461.000000 
1 2232 557.000000 427.000000 
0 2233 161.000000 462.000000 
1 2233 126.000000 432.000000 
0 2234 446.000000 462.000000 
1 2234 476.000000 429.000000 
0 2235 459.000000 462.000000 
1 2235 491.000000 429.000000 
0 2236 467.000000 462.000000 
1 2236 498.000000 428.000000 
0 2237 518.000000 462.000000 
1 2237 554.000000 427.000000 
0 2238 578.000000 462.000000 
1 2238 617.000000 427.000000 
0 2239 594.000000 462.000000 
1 2239 634.000000 427.000000 
0 2240 612.000000 462.000000 
1 2240 653.000000 427.000000 
0 2241 732.000000 462.000000 
1 2241 755.000000 425.000000 
0 2242 824.000000 462.000000 
1 2242 844.000000 424.000000 
0 2243 339.000000 463.000000 
1 2243 355.000000 431.000000 
0 2244 415.000000 463.000000 
1 2244 441.000000 430.000000 
0 2245 508.000000 463.000000 
1 2245 544.000000 429.000000 
0 2246 655.000000 463.000000 
1 2246 697.000000 427.000000 
0 2247 730.000000 463.000000 
1 2247 753.000000 426.000000 
0 2248 815.000000 463.000000 
1 2248 835.000000 425.000000 
0 2249 829.000000 463.000000 
1 2249 849.000000 425.000000 
0 2250 837.000000 463.000000 
1 2250 857.000000 425.000000 
0 2251 165.000000 464.000000 
1 2251 131.000000 434.000000 
0 2252 482.000000 464.000000 
1 2252 515.000000 430.000000 
0 2253 522.000000 464.000000 
1 2253 558.000000 430.000000 
0 2254 554.000000 464.000000 
1 2254 592.000000 429.000000 
0 2255 634.000000 464.000000 
1 2255 676.000000 428.000000 
0 2256 669.000000 464.000000 
1 2256 712.000000 428.000000 
0 2257 723.000000 464.000000 
1 2257 747.000000 427.000000 
0 2258 728.000000 464.000000 
1 2258 751.000000 427.000000 
0 2259 823.000000 464.000000 
1 2259 844.000000 426.000000 
0 2260 841.000000 464.000000 
1 2260 861.000000 426.000000 
0 2261 129.000000 465.000000 
1 2261 86.000000 436.000000 
0 2262 143.000000 465.000000 
1 2262 103.000000 436.000000 
0 2263 315.000000 465.000000 
1 2263 327.000000 433.000000 
0 2264 579.000000 465.000000 
1 2264 619.000000 430.000000 
0 2265 587.000000 465.000000 
1 2265 627.000000 430.000000 
0 2266 667.000000 465.000000 
1 2266 709.000000 429.000000 
0 2267 716.000000 465.000000 
1 2267 739.000000 428.000000 
0 2268 810.000000 465.000000 
1 2268 830.000000 427.000000 
0 2269 166.000000 466.000000 
1 2269 132.000000 436.000000 
0 2270 336.000000 466.000000 
1 2270 351.000000 434.000000 
0 2271 427.000000 466.000000 
1 2271 454.000000 433.000000 
0 2272 552.000000 466.000000 
1 2272 590.000000 431.000000 
0 2273 600.000000 466.000000 
1 2273 641.000000 431.000000 
0 2274 629.000000 466.000000 
